"Notes"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Female"	"F"	"White"	"2106-3"	"85+ years"	"85+"	"2016"	"2016"	476956	3628186	13145.9
	"Female"	"F"	"White"	"2106-3"	"85+ years"	"85+"	"2017"	"2017"	486909	3637636	13385.3
	"Female"	"F"	"White"	"2106-3"	"85+ years"	"85+"	"2018"	"2018"	485189	3645647	13308.7
	"Female"	"F"	"White"	"2106-3"	"85+ years"	"85+"	"2019"	"2019"	476890	3636227	13115.0
	"Female"	"F"	"White"	"2106-3"	"85+ years"	"85+"	"2020 "	"2020"	542874	3629529	14957.1
	"Male"	"M"	"Black or African American"	"2054-5"	"< 1 year"	"1"	"1999"	"1999"	4897	307443	1592.8
	"Male"	"M"	"Black or African American"	"2054-5"	"< 1 year"	"1"	"2000"	"2000"	4901	312650	1567.6
	"Male"	"M"	"Black or African American"	"2054-5"	"< 1 year"	"1"	"2001"	"2001"	4764	326628	1458.5
	"Male"	"M"	"Black or African American"	"2054-5"	"< 1 year"	"1"	"2002"	"2002"	4652	317650	1464.5
	"Male"	"M"	"Black or African American"	"2054-5"	"< 1 year"	"1"	"2003"	"2003"	4740	315118	1504.2
	"Male"	"M"	"Black or African American"	"2054-5"	"< 1 year"	"1"	"2004"	"2004"	4769	320836	1486.4
	"Male"	"M"	"Black or African American"	"2054-5"	"< 1 year"	"1"	"2005"	"2005"	4867	329152	1478.6
	"Male"	"M"	"Black or African American"	"2054-5"	"< 1 year"	"1"	"2006"	"2006"	4886	337086	1449.5
	"Male"	"M"	"Black or African American"	"2054-5"	"< 1 year"	"1"	"2007"	"2007"	4975	353833	1406.0
	"Male"	"M"	"Black or African American"	"2054-5"	"< 1 year"	"1"	"2008"	"2008"	4748	353526	1343.0
	"Male"	"M"	"Black or African American"	"2054-5"	"< 1 year"	"1"	"2009"	"2009"	4706	346752	1357.2
	"Male"	"M"	"Black or African American"	"2054-5"	"< 1 year"	"1"	"2010"	"2010"	4116	341156	1206.5
	"Male"	"M"	"Black or African American"	"2054-5"	"< 1 year"	"1"	"2011"	"2011"	4057	352800	1149.9
	"Male"	"M"	"Black or African American"	"2054-5"	"< 1 year"	"1"	"2012"	"2012"	3972	346206	1147.3
	"Male"	"M"	"Black or African American"	"2054-5"	"< 1 year"	"1"	"2013"	"2013"	3878	346221	1120.1
	"Male"	"M"	"Black or African American"	"2054-5"	"< 1 year"	"1"	"2014"	"2014"	3900	346533	1125.4
	"Male"	"M"	"Black or African American"	"2054-5"	"< 1 year"	"1"	"2015"	"2015"	4033	350636	1150.2
	"Male"	"M"	"Black or African American"	"2054-5"	"< 1 year"	"1"	"2016"	"2016"	3942	347670	1133.8
	"Male"	"M"	"Black or African American"	"2054-5"	"< 1 year"	"1"	"2017"	"2017"	3971	345325	1149.9
	"Male"	"M"	"Black or African American"	"2054-5"	"< 1 year"	"1"	"2018"	"2018"	3804	337321	1127.7
	"Male"	"M"	"Black or African American"	"2054-5"	"< 1 year"	"1"	"2019"	"2019"	3704	328974	1125.9
	"Male"	"M"	"Black or African American"	"2054-5"	"< 1 year"	"1"	"2020 "	"2020"	3523	341843	1030.6
	"Male"	"M"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	"1999"	"1999"	746	1264461	59.0
	"Male"	"M"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	"2000"	"2000"	692	1270615	54.5
	"Male"	"M"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	"2001"	"2001"	672	1259030	53.4
	"Male"	"M"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	"2002"	"2002"	702	1269501	55.3
	"Male"	"M"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	"2003"	"2003"	699	1271135	55.0
	"Male"	"M"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	"2004"	"2004"	641	1273755	50.3
	"Male"	"M"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	"2005"	"2005"	623	1279980	48.7
	"Male"	"M"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	"2006"	"2006"	633	1283747	49.3
	"Male"	"M"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	"2007"	"2007"	621	1303696	47.6
	"Male"	"M"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	"2008"	"2008"	647	1342191	48.2
	"Male"	"M"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	"2009"	"2009"	576	1374554	41.9
	"Male"	"M"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	"2010"	"2010"	595	1388288	42.9
	"Male"	"M"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	"2011"	"2011"	596	1395989	42.7
	"Male"	"M"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	"2012"	"2012"	578	1390625	41.6
	"Male"	"M"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	"2013"	"2013"	561	1381149	40.6
	"Male"	"M"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	"2014"	"2014"	583	1382804	42.2
	"Male"	"M"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	"2015"	"2015"	632	1384327	45.7
	"Male"	"M"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	"2016"	"2016"	602	1387887	43.4
	"Male"	"M"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	"2017"	"2017"	558	1390844	40.1
	"Male"	"M"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	"2018"	"2018"	606	1388371	43.6
	"Male"	"M"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	"2019"	"2019"	536	1361148	39.4
	"Male"	"M"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	"2020 "	"2020"	576	1392263	41.4
	"Male"	"M"	"Black or African American"	"2054-5"	"5-14 years"	"5-14"	"1999"	"1999"	1096	3423744	32.0
	"Male"	"M"	"Black or African American"	"2054-5"	"5-14 years"	"5-14"	"2000"	"2000"	974	3453587	28.2
	"Male"	"M"	"Black or African American"	"2054-5"	"5-14 years"	"5-14"	"2001"	"2001"	960	3479721	27.6
	"Male"	"M"	"Black or African American"	"2054-5"	"5-14 years"	"5-14"	"2002"	"2002"	998	3490929	28.6
	"Male"	"M"	"Black or African American"	"2054-5"	"5-14 years"	"5-14"	"2003"	"2003"	922	3492835	26.4
	"Male"	"M"	"Black or African American"	"2054-5"	"5-14 years"	"5-14"	"2004"	"2004"	888	3477116	25.5
	"Male"	"M"	"Black or African American"	"2054-5"	"5-14 years"	"5-14"	"2005"	"2005"	909	3445200	26.4
	"Male"	"M"	"Black or African American"	"2054-5"	"5-14 years"	"5-14"	"2006"	"2006"	831	3429497	24.2
	"Male"	"M"	"Black or African American"	"2054-5"	"5-14 years"	"5-14"	"2007"	"2007"	816	3411972	23.9
	"Male"	"M"	"Black or African American"	"2054-5"	"5-14 years"	"5-14"	"2008"	"2008"	767	3393767	22.6
	"Male"	"M"	"Black or African American"	"2054-5"	"5-14 years"	"5-14"	"2009"	"2009"	755	3394525	22.2
	"Male"	"M"	"Black or African American"	"2054-5"	"5-14 years"	"5-14"	"2010"	"2010"	667	3408093	19.6
	"Male"	"M"	"Black or African American"	"2054-5"	"5-14 years"	"5-14"	"2011"	"2011"	701	3411381	20.5
	"Male"	"M"	"Black or African American"	"2054-5"	"5-14 years"	"5-14"	"2012"	"2012"	731	3432490	21.3
	"Male"	"M"	"Black or African American"	"2054-5"	"5-14 years"	"5-14"	"2013"	"2013"	675	3446668	19.6
	"Male"	"M"	"Black or African American"	"2054-5"	"5-14 years"	"5-14"	"2014"	"2014"	725	3458188	21.0
	"Male"	"M"	"Black or African American"	"2054-5"	"5-14 years"	"5-14"	"2015"	"2015"	725	3456533	21.0
	"Male"	"M"	"Black or African American"	"2054-5"	"5-14 years"	"5-14"	"2016"	"2016"	733	3460828	21.2
	"Male"	"M"	"Black or African American"	"2054-5"	"5-14 years"	"5-14"	"2017"	"2017"	806	3477272	23.2
	"Male"	"M"	"Black or African American"	"2054-5"	"5-14 years"	"5-14"	"2018"	"2018"	774	3499322	22.1
	"Male"	"M"	"Black or African American"	"2054-5"	"5-14 years"	"5-14"	"2019"	"2019"	790	3506720	22.5
	"Male"	"M"	"Black or African American"	"2054-5"	"5-14 years"	"5-14"	"2020 "	"2020"	915	3554755	25.7
	"Male"	"M"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"1999"	"1999"	5348	2897187	184.6
	"Male"	"M"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2000"	"2000"	5318	2932161	181.4
	"Male"	"M"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2001"	"2001"	5479	3042172	180.1
	"Male"	"M"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2002"	"2002"	5364	3116260	172.1
	"Male"	"M"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2003"	"2003"	5448	3180529	171.3
	"Male"	"M"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2004"	"2004"	5336	3262842	163.5
	"Male"	"M"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2005"	"2005"	5709	3342630	170.8
	"Male"	"M"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2006"	"2006"	5793	3417516	169.5
	"Male"	"M"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2007"	"2007"	5751	3475919	165.5
	"Male"	"M"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2008"	"2008"	5513	3530044	156.2
	"Male"	"M"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2009"	"2009"	5090	3571945	142.5
	"Male"	"M"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2010"	"2010"	5129	3591165	142.8
	"Male"	"M"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2011"	"2011"	5124	3651661	140.3
	"Male"	"M"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2012"	"2012"	5127	3697796	138.7
	"Male"	"M"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2013"	"2013"	5041	3720395	135.5
	"Male"	"M"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2014"	"2014"	5058	3734920	135.4
	"Male"	"M"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2015"	"2015"	5623	3726552	150.9
	"Male"	"M"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2016"	"2016"	6056	3688506	164.2
	"Male"	"M"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2017"	"2017"	5857	3646613	160.6
	"Male"	"M"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2018"	"2018"	5540	3588968	154.4
	"Male"	"M"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2019"	"2019"	5749	3547433	162.1
	"Male"	"M"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"2020 "	"2020"	7769	3528098	220.2
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"1999"	"1999"	6723	2599698	258.6
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2000"	"2000"	6750	2585890	261.0
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2001"	"2001"	6673	2551071	261.6
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2002"	"2002"	6848	2546835	268.9
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2003"	"2003"	6693	2540071	263.5
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2004"	"2004"	6684	2565229	260.6
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2005"	"2005"	6843	2583817	264.8
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2006"	"2006"	6919	2610956	265.0
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2007"	"2007"	6648	2648751	251.0
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2008"	"2008"	6363	2699669	235.7
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2009"	"2009"	6238	2758449	226.1
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2010"	"2010"	6071	2801017	216.7
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2011"	"2011"	6103	2876283	212.2
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2012"	"2012"	6267	2944482	212.8
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2013"	"2013"	6598	3018776	218.6
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2014"	"2014"	6622	3122333	212.1
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2015"	"2015"	7384	3224785	229.0
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2016"	"2016"	8299	3338882	248.6
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2017"	"2017"	8766	3465087	253.0
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2018"	"2018"	8781	3571958	245.8
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2019"	"2019"	9246	3664759	252.3
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"2020 "	"2020"	12728	3733127	340.9
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"1999"	"1999"	12567	2678409	469.2
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2000"	"2000"	12251	2704687	453.0
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2001"	"2001"	12135	2732274	444.1
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2002"	"2002"	11849	2724477	434.9
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2003"	"2003"	11544	2711089	425.8
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2004"	"2004"	10700	2702756	395.9
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2005"	"2005"	10626	2696483	394.1
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2006"	"2006"	10521	2703748	389.1
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2007"	"2007"	10106	2699828	374.3
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2008"	"2008"	9188	2686171	342.0
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2009"	"2009"	8952	2657914	336.8
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2010"	"2010"	8115	2639054	307.5
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2011"	"2011"	7962	2612286	304.8
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2012"	"2012"	8019	2619646	306.1
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2013"	"2013"	8214	2628985	312.4
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2014"	"2014"	8210	2661111	308.5
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2015"	"2015"	8767	2690744	325.8
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2016"	"2016"	9466	2702577	350.3
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2017"	"2017"	9894	2743658	360.6
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2018"	"2018"	10168	2781720	365.5
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2019"	"2019"	10744	2824957	380.3
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"2020 "	"2020"	14305	2879568	496.8
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"1999"	"1999"	19298	1872376	1030.7
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2000"	"2000"	19913	1956747	1017.7
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2001"	"2001"	20594	2085053	987.7
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2002"	"2002"	21122	2171493	972.7
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2003"	"2003"	21986	2253174	975.8
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2004"	"2004"	21756	2331037	933.3
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2005"	"2005"	22248	2410045	923.1
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2006"	"2006"	22112	2480427	891.5
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2007"	"2007"	21495	2551449	842.5
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2008"	"2008"	20684	2615808	790.7
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2009"	"2009"	20320	2672209	760.4
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2010"	"2010"	19393	2707520	716.3
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2011"	"2011"	19193	2717303	706.3
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2012"	"2012"	18852	2707346	696.3
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2013"	"2013"	18281	2693002	678.8
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2014"	"2014"	18011	2680947	671.8
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2015"	"2015"	18132	2673905	678.1
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2016"	"2016"	18343	2666665	687.9
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2017"	"2017"	18462	2660679	693.9
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2018"	"2018"	18550	2630047	705.3
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2019"	"2019"	18340	2595580	706.6
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"2020 "	"2020"	23650	2570702	920.0
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"1999"	"1999"	22769	1061216	2145.6
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"2000"	"2000"	22678	1090261	2080.1
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"2001"	"2001"	22905	1132096	2023.2
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"2002"	"2002"	24000	1195585	2007.4
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"2003"	"2003"	24770	1262724	1961.6
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"2004"	"2004"	25352	1338251	1894.4
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"2005"	"2005"	26711	1422404	1877.9
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"2006"	"2006"	27198	1506187	1805.8
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"2007"	"2007"	28127	1584677	1774.9
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"2008"	"2008"	28664	1663239	1723.4
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"2009"	"2009"	29932	1753418	1707.1
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"2010"	"2010"	30458	1832463	1662.1
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"2011"	"2011"	31599	1946428	1623.4
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"2012"	"2012"	32662	2021385	1615.8
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"2013"	"2013"	34066	2092483	1628.0
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"2014"	"2014"	34843	2162149	1611.5
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"2015"	"2015"	35980	2230799	1612.9
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"2016"	"2016"	37088	2284809	1623.2
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"2017"	"2017"	38123	2341639	1628.0
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"2018"	"2018"	38615	2381400	1621.5
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"2019"	"2019"	39047	2416631	1615.8
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"2020 "	"2020"	49707	2439993	2037.2
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"1999"	"1999"	29594	679960	4352.3
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"2000"	"2000"	29071	683457	4253.5
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"2001"	"2001"	28775	701092	4104.3
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"2002"	"2002"	28198	714042	3949.1
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"2003"	"2003"	28291	730370	3873.5
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"2004"	"2004"	27555	746162	3692.9
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"2005"	"2005"	27616	765660	3606.8
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"2006"	"2006"	27587	785597	3511.6
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"2007"	"2007"	27672	807080	3428.7
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"2008"	"2008"	27973	835548	3347.9
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"2009"	"2009"	28076	863857	3250.1
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"2010"	"2010"	28395	885780	3205.6
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"2011"	"2011"	28908	924403	3127.2
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"2012"	"2012"	30118	978519	3077.9
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"2013"	"2013"	31820	1038392	3064.4
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"2014"	"2014"	33499	1099266	3047.4
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"2015"	"2015"	35414	1164256	3041.8
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"2016"	"2016"	37839	1228135	3081.0
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"2017"	"2017"	39950	1289007	3099.3
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"2018"	"2018"	42075	1343795	3131.1
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"2019"	"2019"	43578	1407375	3096.4
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"2020 "	"2020"	59171	1474940	4011.8
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"1999"	"1999"	27839	325255	8559.1
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"2000"	"2000"	28026	330261	8486.0
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"2001"	"2001"	28395	340739	8333.4
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"2002"	"2002"	28478	347806	8187.9
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"2003"	"2003"	28600	354052	8077.9
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"2004"	"2004"	27695	358757	7719.7
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"2005"	"2005"	28069	365737	7674.6
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"2006"	"2006"	27322	370146	7381.4
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"2007"	"2007"	26815	375407	7142.9
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"2008"	"2008"	27073	382161	7084.2
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"2009"	"2009"	26115	388158	6727.9
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"2010"	"2010"	26602	395774	6721.5
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"2011"	"2011"	26367	414645	6358.9
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"2012"	"2012"	27217	424153	6416.8
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"2013"	"2013"	27952	439331	6362.4
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"2014"	"2014"	28161	456225	6172.6
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"2015"	"2015"	29358	473171	6204.5
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"2016"	"2016"	30097	490623	6134.4
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"2017"	"2017"	31182	511629	6094.7
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"2018"	"2018"	32649	534621	6106.9
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"2019"	"2019"	33058	560285	5900.2
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"2020 "	"2020"	44047	581059	7580.5
	"Male"	"M"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1999"	"1999"	14768	85342	17304.5
	"Male"	"M"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"2000"	"2000"	14560	86713	16791.0
	"Male"	"M"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"2001"	"2001"	14489	84375	17172.1
	"Male"	"M"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"2002"	"2002"	14584	83120	17545.7
	"Male"	"M"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"2003"	"2003"	14294	83223	17175.5
	"Male"	"M"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"2004"	"2004"	14548	84728	17170.2
	"Male"	"M"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"2005"	"2005"	14856	88591	16769.2
	"Male"	"M"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"2006"	"2006"	14778	91732	16110.0
